,EMD_KOR_NM_left,EMD_KOR_NM_right,type,소재지,경도,위도,geometry
1525,조천읍,조천읍,school,제주특별자치도 제주시 조천읍 선진길 7-18,126.704213041667,33.4594278795988,POINT (126.704213041667 33.4594278795988)
1526,조천읍,조천읍,school,제주특별자치도 제주시 조천읍 선흘동1길 41,126.704605216529,33.5150551056224,POINT (126.704605216529 33.5150551056224)
1527,해안동,해안동,school,제주특별자치도 제주시 해안마을길 76,126.454547635803,33.4570333543325,POINT (126.454547635803 33.4570333543325)
1528,용담삼동,용담삼동,school,제주특별자치도 제주시 용담로7길 33,126.508501571699,33.515924936051,POINT (126.508501571699 33.515924936051)
1529,구좌읍,구좌읍,school,제주특별자치도 제주시 구좌읍 김녕로 118-20,126.750770106007,33.5526669517662,POINT (126.750770106007 33.5526669517662)
1530,노형동,노형동,school,제주특별자치도 제주시 노형1길 28,126.475828503976,33.4796693327165,POINT (126.475828503976 33.4796693327165)
1531,구좌읍,구좌읍,school,제주특별자치도 제주시 구좌읍 일주동로 3132,126.853067740454,33.52155716141,POINT (126.853067740454 33.52155716141)
1532,애월읍,애월읍,school,제주특별자치도 제주시 애월읍 일주서로 6711,126.368467240766,33.4727058465873,POINT (126.368467240766 33.4727058465873)
1533,아라이동,아라이동,school,제주특별자치도 제주시 간월동로 30,126.545937595887,33.4861000313404,POINT (126.545937595887 33.4861000313404)
1534,애월읍,애월읍,school,제주특별자치도 제주시 애월읍 애월로15길 8,126.324681418935,33.4646071691065,POINT (126.324681418935 33.4646071691065)
1535,도련일동,도련일동,school,제주특별자치도 제주시 화삼북로 110,126.584470249382,33.516674414393,POINT (126.584470249382 33.516674414393)
1536,한경면,한경면,school,제주특별자치도 제주시 한경면 중산간서로 3590,126.252932125216,33.3255602337793,POINT (126.252932125216 33.3255602337793)
1537,이도이동,이도이동,school,제주특별자치도 제주시 천수로 24,126.541031046762,33.5027167240396,POINT (126.541031046762 33.5027167240396)
1538,화북일동,화북일동,school,제주특별자치도 제주시 동화로 12-1,126.572307363327,33.5188214517104,POINT (126.572307363327 33.5188214517104)
1539,연동,연동,school,제주특별자치도 제주시 일주서로 7811,126.481035555874,33.4947445805808,POINT (126.481035555874 33.4947445805808)
1540,이도이동,이도이동,school,제주특별자치도 제주시 남광로 33,126.539208710935,33.495674649195,POINT (126.539208710935 33.495674649195)
1541,삼도이동,삼도이동,school,제주특별자치도 제주시 서사로11길 8,126.521620320512,33.5052822572644,POINT (126.521620320512 33.5052822572644)
1542,연동,연동,school,제주특별자치도 제주시 선덕로5길 37,126.500662558655,33.4867588609626,POINT (126.500662558655 33.4867588609626)
1543,조천읍,조천읍,school,제주특별자치도 제주시 조천읍 신북로 31,126.616476708812,33.5330144287686,POINT (126.616476708812 33.5330144287686)
1544,추자면,추자면,school,제주특별자치도 제주시 추자면 신양3길 15,126.325315129347,33.9458056617734,POINT (126.325315129347 33.9458056617734)
1545,아라이동,아라이동,school,제주특별자치도 제주시 신설로 56,126.545089719732,33.4920277027035,POINT (126.545089719732 33.4920277027035)
1546,노형동,노형동,school,제주특별자치도 제주시 과원북2길 24,126.485116871947,33.4777878737589,POINT (126.485116871947 33.4777878737589)
1547,한림읍,한림읍,school,제주특별자치도 제주시 한림읍 한림로 604,126.259736058772,33.4103134457505,POINT (126.259736058772 33.4103134457505)
1548,한림읍,한림읍,school,제주특별자치도 제주시 한림읍 명월성로 21,126.266472826344,33.4057438180269,POINT (126.266472826344 33.4057438180269)
1549,조천읍,조천읍,school,제주특별자치도 제주시 조천읍 일주동로 1234,126.672654169251,33.5367861789804,POINT (126.672654169251 33.5367861789804)
1550,애월읍,애월읍,school,제주특별자치도 제주시 애월읍 항몽로 44,126.405226062273,33.4790007237194,POINT (126.405226062273 33.4790007237194)
1551,영평동,영평동,school,제주특별자치도 제주시 아봉로 174-5,126.563185584287,33.4770492263727,POINT (126.563185584287 33.4770492263727)
1552,용담일동,용담일동,school,제주특별자치도 제주시 서문로 47,126.51660188314,33.51229725808,POINT (126.51660188314 33.51229725808)
1553,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 가파로67번길 45,126.2698834228,33.1691668334913,POINT (126.2698834228 33.1691668334913)
1554,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 가파로67번길 45,126.2698834228,33.1691668334913,POINT (126.2698834228 33.1691668334913)
1555,강정동,강정동,school,제주특별자치도 서귀포시 말질로 188,126.478665741497,33.2350089674924,POINT (126.478665741497 33.2350089674924)
1556,강정동,강정동,school,제주특별자치도 서귀포시 말질로 188,126.478665741497,33.2350089674924,POINT (126.478665741497 33.2350089674924)
1557,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 동일하모로 43,126.239559089564,33.2320782454411,POINT (126.239559089564 33.2320782454411)
1558,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 동일하모로 43,126.239559089564,33.2320782454411,POINT (126.239559089564 33.2320782454411)
1559,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 상모대서로 15,126.255687666824,33.2255924861489,POINT (126.255687666824 33.2255924861489)
1560,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 상모대서로 15,126.255687666824,33.2255924861489,POINT (126.255687666824 33.2255924861489)
1561,도순동,도순동,school,제주특별자치도 서귀포시 도순남로 83,126.477226958113,33.2475799038794,POINT (126.477226958113 33.2475799038794)
1562,도순동,도순동,school,제주특별자치도 서귀포시 도순남로 83,126.477226958113,33.2475799038794,POINT (126.477226958113 33.2475799038794)
1563,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 고성오조로 55,126.914052457992,33.4493879043062,POINT (126.914052457992 33.4493879043062)
1564,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 고성오조로 55,126.914052457992,33.4493879043062,POINT (126.914052457992 33.4493879043062)
1565,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 서삼중로 106,126.2014268777,33.2728251872828,POINT (126.2014268777 33.2728251872828)
1566,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 서삼중로 106,126.2014268777,33.2728251872828,POINT (126.2014268777 33.2728251872828)
1567,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 서삼중로 106,126.2014268777,33.2728251872828,POINT (126.2014268777 33.2728251872828)
1568,법환동,법환동,school,제주특별자치도 서귀포시 이어도로 879,126.508833357942,33.2377394343897,POINT (126.508833357942 33.2377394343897)
1569,법환동,법환동,school,제주특별자치도 서귀포시 이어도로 879,126.508833357942,33.2377394343897,POINT (126.508833357942 33.2377394343897)
1570,보목동,보목동,school,제주특별자치도 서귀포시 마소물로8번길 9,126.599617502611,33.2450427875401,POINT (126.599617502611 33.2450427875401)
1571,보목동,보목동,school,제주특별자치도 서귀포시 마소물로8번길 9,126.599617502611,33.2450427875401,POINT (126.599617502611 33.2450427875401)
1572,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 추사로55번길 6-1,126.27584491244,33.2499380778188,POINT (126.27584491244 33.2499380778188)
1573,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 추사로55번길 6-1,126.27584491244,33.2499380778188,POINT (126.27584491244 33.2499380778188)
1574,안덕면,안덕면,school,제주특별자치도 서귀포시 안덕면 산방로 346,126.300133363029,33.233736808484,POINT (126.300133363029 33.233736808484)
1575,안덕면,안덕면,school,제주특별자치도 서귀포시 안덕면 산방로 346,126.300133363029,33.233736808484,POINT (126.300133363029 33.233736808484)
1576,안덕면,안덕면,school,제주특별자치도 서귀포시 안덕면 중산간서로 1842,126.326377686537,33.2883922956031,POINT (126.326377686537 33.2883922956031)
1577,안덕면,안덕면,school,제주특별자치도 서귀포시 안덕면 중산간서로 1842,126.326377686537,33.2883922956031,POINT (126.326377686537 33.2883922956031)
1578,서홍동,서홍동,school,제주특별자치도 서귀포시 중앙로 175,126.558196602368,33.2602308863977,POINT (126.558196602368 33.2602308863977)
1579,서홍동,서홍동,school,제주특별자치도 서귀포시 중앙로 175,126.558196602368,33.2602308863977,POINT (126.558196602368 33.2602308863977)
1580,서홍동,서홍동,school,제주특별자치도 서귀포시 솜반천로 38,126.556025784451,33.2543212724505,POINT (126.556025784451 33.2543212724505)
1581,서홍동,서홍동,school,제주특별자치도 서귀포시 솜반천로 38,126.556025784451,33.2543212724505,POINT (126.556025784451 33.2543212724505)
1582,서귀동,서귀동,school,제주특별자치도 서귀포시 중동로8번길 8,126.564802396481,33.253561296467,POINT (126.564802396481 33.253561296467)
1583,서귀동,서귀동,school,제주특별자치도 서귀포시 솔동산로11번길 17,126.566540815831,33.2445048087613,POINT (126.566540815831 33.2445048087613)
1584,서귀동,서귀동,school,제주특별자치도 서귀포시 솔동산로11번길 17,126.566540815831,33.2445048087613,POINT (126.566540815831 33.2445048087613)
1585,호근동,호근동,school,제주특별자치도 서귀포시 호근남로 40,126.528513295999,33.2537849708132,POINT (126.528513295999 33.2537849708132)
1586,호근동,호근동,school,제주특별자치도 서귀포시 호근남로 40,126.528513295999,33.2537849708132,POINT (126.528513295999 33.2537849708132)
1587,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 한도로 217,126.931864034662,33.4683628977731,POINT (126.931864034662 33.4683628977731)
1588,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 한도로 217,126.931864034662,33.4683628977731,POINT (126.931864034662 33.4683628977731)
1589,표선면,표선면,school,제주특별자치도 서귀포시 표선면 성읍민속로 65,126.798509288464,33.3842748219806,POINT (126.798509288464 33.3842748219806)
1590,표선면,표선면,school,제주특별자치도 서귀포시 표선면 성읍민속로 65,126.798509288464,33.3842748219806,POINT (126.798509288464 33.3842748219806)
1591,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 수시로 9,126.884895528995,33.447134942927,POINT (126.884895528995 33.447134942927)
1592,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 수시로 9,126.884895528995,33.447134942927,POINT (126.884895528995 33.447134942927)
1593,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 시흥상동로 113,126.894918804916,33.4797234881872,POINT (126.894918804916 33.4797234881872)
1594,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 시흥상동로 113,126.894918804916,33.4797234881872,POINT (126.894918804916 33.4797234881872)
1595,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 중산간동로 7116,126.631712260104,33.2846883166056,POINT (126.631712260104 33.2846883166056)
1596,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 중산간동로 7116,126.631712260104,33.2846883166056,POINT (126.631712260104 33.2846883166056)
1597,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 일주동로 5104,126.875568377203,33.3816213649764,POINT (126.875568377203 33.3816213649764)
1598,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 일주동로 5104,126.875568377203,33.3816213649764,POINT (126.875568377203 33.3816213649764)
1599,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 일주동로 5104,126.875568377203,33.3816213649764,POINT (126.875568377203 33.3816213649764)
1600,안덕면,안덕면,school,제주특별자치도 서귀포시 안덕면 화순로56번길 32,126.336772941238,33.2502657603049,POINT (126.336772941238 33.2502657603049)
1601,안덕면,안덕면,school,제주특별자치도 서귀포시 안덕면 화순로56번길 32,126.336772941238,33.2502657603049,POINT (126.336772941238 33.2502657603049)
1602,상예동,상예동,school,제주특별자치도 서귀포시 예래로 210-14,126.391555475844,33.2457473336679,POINT (126.391555475844 33.2457473336679)
1603,상예동,상예동,school,제주특별자치도 서귀포시 예래로 210-14,126.391555475844,33.2457473336679,POINT (126.391555475844 33.2457473336679)
1604,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 일주동로 4740,126.897215836942,33.4084465854216,POINT (126.897215836942 33.4084465854216)
1605,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 일주동로 4740,126.897215836942,33.4084465854216,POINT (126.897215836942 33.4084465854216)
1606,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 태위로 57,126.65282708651,33.274106334124,POINT (126.65282708651 33.274106334124)
1607,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 태위로 57,126.65282708651,33.274106334124,POINT (126.65282708651 33.274106334124)
1608,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 한신로 213,126.714628023328,33.3111189463249,POINT (126.714628023328 33.3111189463249)
1609,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 한신로 213,126.714628023328,33.3111189463249,POINT (126.714628023328 33.3111189463249)
1610,중문동,중문동,school,제주특별자치도 서귀포시 천제연로 231,126.430159576032,33.2530234460838,POINT (126.430159576032 33.2530234460838)
1611,중문동,중문동,school,제주특별자치도 서귀포시 천제연로 231,126.430159576032,33.2530234460838,POINT (126.430159576032 33.2530234460838)
1612,안덕면,안덕면,school,제주특별자치도 서귀포시 안덕면 창천중앙로 13,126.368612457374,33.2636742656445,POINT (126.368612457374 33.2636742656445)
1613,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 태위로 915,126.743413733812,33.2862254142126,POINT (126.743413733812 33.2862254142126)
1614,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 태위로 915,126.743413733812,33.2862254142126,POINT (126.743413733812 33.2862254142126)
1615,표선면,표선면,school,제주특별자치도 서귀포시 표선면 토산중앙로 68-9,126.777267640057,33.312575570921,POINT (126.777267640057 33.312575570921)
1616,표선면,표선면,school,제주특별자치도 서귀포시 표선면 토산중앙로 68-9,126.777267640057,33.312575570921,POINT (126.777267640057 33.312575570921)
1617,토평동,토평동,school,제주특별자치도 서귀포시 토평남로 86,126.589762688831,33.2663043947848,POINT (126.589762688831 33.2663043947848)
1618,토평동,토평동,school,제주특별자치도 서귀포시 토평남로 86,126.589762688831,33.2663043947848,POINT (126.589762688831 33.2663043947848)
1619,표선면,표선면,school,제주특별자치도 서귀포시 표선면 표선동서로 293,126.834313994311,33.3299442739974,POINT (126.834313994311 33.3299442739974)
1620,표선면,표선면,school,제주특별자치도 서귀포시 표선면 표선동서로 293,126.834313994311,33.3299442739974,POINT (126.834313994311 33.3299442739974)
1621,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 풍천로 18,126.850163779358,33.3492786864028,POINT (126.850163779358 33.3492786864028)
1622,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 풍천로 18,126.850163779358,33.3492786864028,POINT (126.850163779358 33.3492786864028)
1623,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 일주동로 8002,126.631315327754,33.2649864410971,POINT (126.631315327754 33.2649864410971)
1624,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 일주동로 8002,126.631315327754,33.2649864410971,POINT (126.631315327754 33.2649864410971)
1625,하원동,하원동,school,제주특별자치도 서귀포시 월평하원로 149,126.459452260533,33.2533429312036,POINT (126.459452260533 33.2533429312036)
1626,하원동,하원동,school,제주특별자치도 서귀포시 월평하원로 149,126.459452260533,33.2533429312036,POINT (126.459452260533 33.2533429312036)
1627,표선면,표선면,school,제주특별자치도 서귀포시 표선면 한마음초등로 408,126.814556284442,33.3523560990901,POINT (126.814556284442 33.3523560990901)
1628,표선면,표선면,school,제주특별자치도 서귀포시 표선면 한마음초등로 408,126.814556284442,33.3523560990901,POINT (126.814556284442 33.3523560990901)
1629,신효동,신효동,school,제주특별자치도 서귀포시 효돈로 161,126.615858002003,33.264755263583,POINT (126.615858002003 33.264755263583)
1630,신효동,신효동,school,제주특별자치도 서귀포시 효돈로 161,126.615858002003,33.264755263583,POINT (126.615858002003 33.264755263583)
1631,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 일주동로 6642,126.764849129536,33.3003091007377,POINT (126.764849129536 33.3003091007377)
1632,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 일주동로 6642,126.764849129536,33.3003091007377,POINT (126.764849129536 33.3003091007377)
1633,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 남한로 27,126.716978438485,33.2816909834036,POINT (126.716978438485 33.2816909834036)
1634,안덕면,안덕면,school,제주특별자치도 서귀포시 안덕면 화순중앙로12번길 1,126.334262320676,33.2501486599695,POINT (126.334262320676 33.2501486599695)
1635,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 고성오조로 120,126.913618126216,33.4539737372608,POINT (126.913618126216 33.4539737372608)
1636,동홍동,동홍동,school,제주특별자치도 서귀포시 동홍중앙로 28,126.571980090127,33.2531410728203,POINT (126.571980090127 33.2531410728203)
1637,동홍동,동홍동,school,제주특별자치도 서귀포시 중앙로150번길 17,126.561159854297,33.2599027277078,POINT (126.561159854297 33.2599027277078)
1638,표선면,표선면,school,제주특별자치도 서귀포시 표선면 일주동로6285번길 8,126.799489251258,33.3059457743354,POINT (126.799489251258 33.3059457743354)
1639,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 마라로 58,126.266717794223,33.1192937121314,POINT (126.266717794223 33.1192937121314)
1640,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 태위로 647,126.715207313647,33.2789808705014,POINT (126.715207313647 33.2789808705014)
1641,안덕면,안덕면,school,제주특별자치도 서귀포시 안덕면 덕수서로 10,126.304290222261,33.2519597679409,POINT (126.304290222261 33.2519597679409)
1642,동홍동,동홍동,school,제주특별자치도 서귀포시 동홍북로 17,126.569745895071,33.2606436670186,POINT (126.569745895071 33.2606436670186)
1643,서호동,서호동,school,제주특별자치도 서귀포시 신서귀로76번길 6-3,126.51331140565,33.2566772509775,POINT (126.51331140565 33.2566772509775)
1644,서귀동,서귀동,school,제주특별자치도 서귀포시 동문동로 54,126.564313665776,33.2525080142823,POINT (126.564313665776 33.2525080142823)
1645,안덕면,안덕면,school,제주특별자치도 서귀포시 안덕면 창천중앙로 12,126.369647350392,33.2634386044623,POINT (126.369647350392 33.2634386044623)
1646,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 남한로 36,126.717523663529,33.2822550220913,POINT (126.717523663529 33.2822550220913)
1647,대정읍,대정읍,school,제주특별자치도 서귀포시 대정읍 비행장로 18,126.253232665286,33.2199616211682,POINT (126.253232665286 33.2199616211682)
1648,동홍동,동홍동,school,제주특별자치도 서귀포시 중앙로 120,126.561875777375,33.2556473089753,POINT (126.561875777375 33.2556473089753)
1649,강정동,강정동,school,제주특별자치도 서귀포시 신중로13번길 15,126.506396505624,33.2572716668994,POINT (126.506396505624 33.2572716668994)
1650,서홍동,서홍동,school,제주특별자치도 서귀포시 일주동로 8820,126.546512149742,33.2558401795332,POINT (126.546512149742 33.2558401795332)
1651,서귀동,서귀동,school,제주특별자치도 서귀포시 태평로 474,126.569310394338,33.2472992981048,POINT (126.569310394338 33.2472992981048)
1652,성산읍,성산읍,school,제주특별자치도 서귀포시 성산읍 일주동로 4316,126.91064784497,33.4436126578576,POINT (126.91064784497 33.4436126578576)
1653,안덕면,안덕면,school,제주특별자치도 서귀포시 안덕면 화순로 74,126.337451450177,33.2489277714257,POINT (126.337451450177 33.2489277714257)
1654,남원읍,남원읍,school,제주특별자치도 서귀포시 남원읍 위미상원북로 34,126.663544937572,33.2804971663287,POINT (126.663544937572 33.2804971663287)
1655,중문동,중문동,school,제주특별자치도 서귀포시 천제연로232번길 10,126.429445005932,33.2509742078886,POINT (126.429445005932 33.2509742078886)
1656,표선면,표선면,school,제주특별자치도 서귀포시 표선면 표선중앙로 31,126.832077669027,33.3293328526732,POINT (126.832077669027 33.3293328526732)
1657,하효동,하효동,school,제주특별자치도 서귀포시 효돈로 207,126.620943382421,33.2655381583467,POINT (126.620943382421 33.2655381583467)
1658,이도이동,이도이동,store,제주특별자치도 제주시 정든로 40(이도이동),126.542810498726,33.497398133535,POINT (126.542810498726 33.497398133535)
1659,용담일동,용담일동,store,제주특별자치도 제주시 탑동로 136 (용담일동),126.518293238834,33.5131420546055,POINT (126.518293238834 33.5131420546055)
1660,구좌읍,구좌읍,store,제주특별자치도 제주시 구좌읍 일주동로 3719,126.893930977912,33.4928127909798,POINT (126.893930977912 33.4928127909798)
1661,연동,연동,store,"제주특별자치도 제주시 노연로 61, 다울하우스 1층 105호 (연동)",126.486786853647,33.4861786208647,POINT (126.486786853647 33.4861786208647)
1662,용담일동,용담일동,store,"제주특별자치도 제주시 남성로2길 3, 1층 (용담일동)",126.513353131432,33.5014214535981,POINT (126.513353131432 33.5014214535981)
1663,노형동,노형동,store,"제주특별자치도 제주시 노연로 30, 1층 (노형동, 에코빌리지)",126.483391478798,33.4858742008363,POINT (126.483391478798 33.4858742008363)
1664,도련일동,도련일동,store,"제주특별자치도 제주시 화삼로 107, 상가동 101호 (도련일동, 제주삼화사랑으로부영6차)",126.584333422234,33.5158012135932,POINT (126.584333422234 33.5158012135932)
1665,이도일동,이도일동,store,"제주특별자치도 제주시 서광로 283, 1층 (이도일동)",126.526819773118,33.5005285656872,POINT (126.526819773118 33.5005285656872)
1666,외도일동,외도일동,store,"제주특별자치도 제주시 도근내길 24, 1층 (외도일동)",126.433459305054,33.4923184653298,POINT (126.433459305054 33.4923184653298)
1667,연동,연동,store,"제주특별자치도 제주시 신광로8길 22, 1층 (연동)",126.487830477518,33.4871051769288,POINT (126.487830477518 33.4871051769288)
1668,노형동,노형동,store,"제주특별자치도 제주시 노형로 379, 1층 (노형동)",126.475999755697,33.4840345744526,POINT (126.475999755697 33.4840345744526)
1669,노형동,노형동,store,제주특별자치도 제주시 정존7길 37 (노형동),126.473049665477,33.485961930454,POINT (126.473049665477 33.485961930454)
1670,용담이동,용담이동,store,"제주특별자치도 제주시 성화로 15, 1층 (용담이동)",126.505174472215,33.5113313468492,POINT (126.505174472215 33.5113313468492)
1671,연동,연동,store,"제주특별자치도 제주시 국기로3길 4, 1층 (연동)",126.491071580229,33.4786772760081,POINT (126.491071580229 33.4786772760081)
1672,노형동,노형동,store,"제주특별자치도 제주시 원노형6길 11, 1층 (노형동)",126.483010411116,33.4850884069752,POINT (126.483010411116 33.4850884069752)
1673,도남동,도남동,store,"제주특별자치도 제주시 도남서길 14, 지하1층 (도남동)",126.52386689611,33.4932371638324,POINT (126.52386689611 33.4932371638324)
1674,이도이동,이도이동,store,"제주특별자치도 제주시 서광로28길 39-1, 1층 (이도이동)",126.528716107572,33.497661876837,POINT (126.528716107572 33.497661876837)
1675,노형동,노형동,store,"제주특별자치도 제주시 원노형3길 34, 1층 (노형동)",126.482550185473,33.486795273488,POINT (126.482550185473 33.486795273488)
1676,한림읍,한림읍,store,제주특별자치도 제주시 한림읍 한림로 691,126.264809024408,33.4164836931452,POINT (126.264809024408 33.4164836931452)
1677,아라일동,아라일동,store,"제주특별자치도 제주시 중앙로 596, 1층 (아라일동)",126.545707176614,33.4701551755566,POINT (126.545707176614 33.4701551755566)
1678,삼도이동,삼도이동,store,"제주특별자치도 제주시 중앙로 144, 1층 (삼도이동)",126.525265823292,33.5058865514892,POINT (126.525265823292 33.5058865514892)
1679,조천읍,조천읍,store,제주특별자치도 제주시 조천읍 조천16길 2,126.640081810097,33.537661671578,POINT (126.640081810097 33.537661671578)
1680,구좌읍,구좌읍,store,제주특별자치도 제주시 구좌읍 문주란로 7,126.883180240183,33.5186005044643,POINT (126.883180240183 33.5186005044643)
1681,일도이동,일도이동,store,"제주특별자치도 제주시 천수로 85, 1층 (일도이동)",126.544734945986,33.5062330763425,POINT (126.544734945986 33.5062330763425)
1682,삼도이동,삼도이동,store,"제주특별자치도 제주시 서사로 35, 1층 (삼도이동)",126.52022952993,33.5092604686319,POINT (126.52022952993 33.5092604686319)
1683,아라일동,아라일동,store,"제주특별자치도 제주시 중앙로 576, 1층 (아라일동)",126.545296430008,33.4720115011799,POINT (126.545296430008 33.4720115011799)
1684,용담일동,용담일동,store,제주특별자치도 제주시 용담로 113 (용담일동),126.514084776586,33.5107494783414,POINT (126.514084776586 33.5107494783414)
1685,애월읍,애월읍,store,제주특별자치도 제주시 애월읍 일주서로 6545,126.352425471562,33.4671031152259,POINT (126.352425471562 33.4671031152259)
1686,한림읍,한림읍,store,"제주특별자치도 제주시 한림읍 한림로 330, 1층",126.240240599589,33.3929557978046,POINT (126.240240599589 33.3929557978046)
1687,구좌읍,구좌읍,store,"제주특별자치도 제주시 구좌읍 중산간동로 1941, 덕천연수원",126.754790807689,33.4815190997914,POINT (126.754790807689 33.4815190997914)
1688,일도이동,일도이동,store,"제주특별자치도 제주시 고마로 16, 코아루디펠리체 1층 114호 (일도이동)",126.537933484949,33.5124937925828,POINT (126.537933484949 33.5124937925828)
1689,연동,연동,store,"제주특별자치도 제주시 연오로 4, 1층 (연동)",126.501656183642,33.4928911647468,POINT (126.501656183642 33.4928911647468)
1690,이도일동,이도일동,store,"제주특별자치도 제주시 서광로29길 21, 장원월드컵아파트 101,102호 (이도일동)",126.526216550883,33.5022142212206,POINT (126.526216550883 33.5022142212206)
1691,이도이동,이도이동,store,"제주특별자치도 제주시 신성로13길 26, 1층 (이도이동)",126.530054229458,33.498046890332,POINT (126.530054229458 33.498046890332)
1692,도남동,도남동,store,"제주특별자치도 제주시 도남로17길 3, 1층 (도남동)",126.529298097535,33.4901007129137,POINT (126.529298097535 33.4901007129137)
1693,연동,연동,store,"제주특별자치도 제주시 삼무로1길 10-9, 105호 (연동)",126.488422992203,33.4903863533114,POINT (126.488422992203 33.4903863533114)
1694,삼도이동,삼도이동,store,"제주특별자치도 제주시 탑동로 66, 라마다프라자호텔 1층 (삼도이동)",126.518138492511,33.5188061398631,POINT (126.518138492511 33.5188061398631)
1695,일도이동,일도이동,store,"제주특별자치도 제주시 고마로 127, 경천빌딩 1층 (일도이동)",126.542456069855,33.5034237943669,POINT (126.542456069855 33.5034237943669)
1696,아라일동,아라일동,store,"제주특별자치도 제주시 아란2길 31, 아라 안 1층 (아라일동)",126.540857396849,33.4745901142048,POINT (126.540857396849 33.4745901142048)
1697,노형동,노형동,store,"제주특별자치도 제주시 도령로 40, 하와이오피스텔 1층 101호 (노형동)",126.483804489604,33.4879148718789,POINT (126.483804489604 33.4879148718789)
1698,애월읍,애월읍,store,"제주특별자치도 제주시 애월읍 하귀9길 25, 1층",126.416077289191,33.4849369005216,POINT (126.416077289191 33.4849369005216)
1699,이도이동,이도이동,store,"제주특별자치도 제주시 광양14길 4, 1층 (이도이동)",126.530101979124,33.4983911192076,POINT (126.530101979124 33.4983911192076)
1700,용담일동,용담일동,store,"제주특별자치도 제주시 전농로 2, 1층 (용담일동)",126.513237203991,33.5043673080237,POINT (126.513237203991 33.5043673080237)
1701,구좌읍,구좌읍,store,제주특별자치도 제주시 구좌읍 김녕로 110,126.749854168443,33.5544229409355,POINT (126.749854168443 33.5544229409355)
1702,노형동,노형동,store,"제주특별자치도 제주시 한라대학로 72, 1층 (노형동, 미래주택)",126.478011554979,33.4761434004531,POINT (126.478011554979 33.4761434004531)
1703,해안동,해안동,store,"제주특별자치도 제주시 노형로 2, 1층 (해안동)",126.448288707054,33.4606561239617,POINT (126.448288707054 33.4606561239617)
1704,도남동,도남동,store,"제주특별자치도 제주시 도남로16길 24, 1층 (도남동)",126.527308640057,33.4906927902421,POINT (126.527308640057 33.4906927902421)
1705,영평동,영평동,store,"제주특별자치도 제주시 첨단로 199, 엠제이벤처오름오피스텔 1층 106호 (영평동)",126.571957099536,33.4545610299451,POINT (126.571957099536 33.4545610299451)
1706,노형동,노형동,store,"제주특별자치도 제주시 원노형4길 1, 1층 101호 (노형동)",126.482448248951,33.485879551724,POINT (126.482448248951 33.485879551724)
1707,용담이동,용담이동,store,"제주특별자치도 제주시 흥운길 29, 1층 (용담이동)",126.511883093774,33.5116380853337,POINT (126.511883093774 33.5116380853337)
1708,화북일동,화북일동,store,"제주특별자치도 제주시 진동로5길 31, 1층 (화북일동, 화북시장아파트)",126.566377295456,33.5218066500048,POINT (126.566377295456 33.5218066500048)
